"","Treatment","Subject","Task","Time","Choice","Reward","Trial","Day","Ones","AllTrials"
"25663","S",3.1,"0P005_WTL",16774,1,1,75,2,1,113
"25664","S",3.1,"0P005_WTL",13993,1,-1,75,4,1,198
"25665","S",3.1,"0P005_WTL",14475,1,1,75,5,1,284
"25666","S",3.1,"0P005_WTR",11536,1,1,75,7,1,438
"25667","S",3.1,"0P005_WTR",11784,1,1,75,8,1,538
"25668","S",3.1,"0P005_WTR",9644,1,-1,75,9,1,637
"25669","S",3.1,"0P005_WTR",11405,1,1,75,10,1,737
"25670","S",4.2,"0P005_WTL",7255,1,1,75,5,1,245
"25671","S",4.2,"0P005_WTR",10650,1,1,75,6,1,345
"25672","S",4.2,"0P005_WTR",7624,1,1,75,7,1,445
"25673","S",4.2,"0P005_WTR",5370,1,1,75,8,1,545
"25674","S",4.2,"0P005_WTR",6658,1,NA,75,9,1,645
"25675","S",4.2,"0P005_WTR",7004,1,NA,75,10,1,745
"25676","S",5.1,"0P005_WTL",8801,1,1,75,1,1,75
"25677","S",5.1,"0P005_WTL",10727,1,1,75,2,1,175
"25678","S",5.1,"0P005_WTL",15560,1,1,75,3,1,270
"25679","S",5.1,"0P005_WTL",8343,1,1,75,4,1,364
"25680","S",5.1,"0P005_WTR",16358,1,-1,75,6,1,514
"25681","S",5.1,"0P005_WTR",7462,-1,-1,75,7,1,606
"25682","S",5.1,"0P005_WTR",6631,1,1,75,8,1,706
"25683","S",5.1,"0P005_WTR",6562,1,1,75,9,1,806
"25684","S",5.1,"0P005_WTR",7499,1,1,75,10,1,906
"25685","S",5.2,"0P005_WTL",12641,1,-1,75,2,1,99
"25686","S",5.2,"0P005_WTL",11890,1,-1,75,4,1,273
"25687","S",5.2,"0P005_WTL",10337,1,1,75,5,1,373
"25688","S",5.2,"0P005_WTR",10039,1,1,75,6,1,473
"25689","S",5.2,"0P005_WTR",9467,1,1,75,7,1,573
"25690","S",5.2,"0P005_WTR",14282,-1,-1,75,8,1,673
"25691","S",5.2,"0P005_WTR",7979,-1,-1,75,9,1,759
"25692","S",5.2,"0P005_WTR",15009,1,1,75,10,1,859
"25693","T",6.3,"0P005_WTL",12153,1,1,75,2,1,98
"25694","T",6.3,"0P005_WTL",13738,1,1,75,3,1,198
"25695","T",6.3,"0P005_WTL",10774,-1,-1,75,4,1,297
"25696","T",6.3,"0P005_WTL",12696,1,1,75,5,1,397
"25697","T",6.3,"0P005_WTR",8296,1,1,75,6,1,497
"25698","T",6.3,"0P005_WTR",9124,1,1,75,7,1,597
"25699","T",6.3,"0P005_WTR",10192,1,1,75,8,1,697
"25700","T",6.3,"0P005_WTR",9103,1,1,75,9,1,797
"25701","T",6.3,"0P005_WTR",7657,1,1,75,10,1,897
"25702","T",6.4,"0P005_WTL",9001,1,1,75,1,1,75
"25703","T",6.4,"0P005_WTL",9593,1,1,75,2,1,175
"25704","T",6.4,"0P005_WTL",7766,1,1,75,4,1,322
"25705","T",6.4,"0P005_WTL",7892,1,1,75,5,1,422
"25706","T",6.4,"0P005_WTR",7327,-1,-1,75,6,1,522
"25707","T",6.4,"0P005_WTR",7618,1,-1,75,7,1,622
"25708","T",6.4,"0P005_WTR",8309,1,-1,75,8,1,722
"25709","T",6.4,"0P005_WTR",9072,1,1,75,9,1,822
"25710","T",6.4,"0P005_WTR",8276,1,1,75,10,1,922
"25711","S",7.1,"0P005_WTL",7882,1,1,75,1,1,75
"25712","S",7.1,"0P005_WTL",16297,1,1,75,5,1,265
"25713","S",7.1,"0P005_WTR",10137,1,1,75,7,1,404
"25714","S",7.1,"0P005_WTR",8509,1,1,75,9,1,576
"25715","S",7.1,"0P005_WTR",7979,1,1,75,10,1,676
"25716","T",8.2,"0P005_WTL",15613,1,1,75,1,1,75
"25717","T",8.2,"0P005_WTL",10388,1,1,75,3,1,177
"25718","T",8.2,"0P005_WTL",7424,1,1,75,4,1,277
"25719","T",8.2,"0P005_WTL",5894,1,1,75,5,1,377
"25720","T",8.2,"0P005_WTR",7496,1,-1,149,6,1,551
"25721","S",8.2,"0P005_WTR",8387,-1,1,150,6,1,552
"25722","T",8.2,"0P005_WTR",9057,-1,-1,75,7,1,677
"25723","T",8.2,"0P005_WTR",7143,1,1,75,8,1,778
"25724","T",8.2,"0P005_WTR",9810,1,1,75,9,1,878
"25725","T",8.2,"0P005_WTR",6539,1,1,75,10,1,978
"25726","T",8.3,"0P005_WTL",13942,-1,-1,75,4,1,194
"25727","T",8.3,"0P005_WTL",17852,1,1,75,5,1,293
"25728","T",8.3,"0P005_WTR",11787,-1,-1,75,6,1,368
"25729","T",8.3,"0P005_WTR",13124,1,1,75,7,1,468
"25730","T",8.3,"0P005_WTR",12249,1,-1,75,8,1,564
"25731","T",8.3,"0P005_WTR",14515,1,1,75,9,1,664
"25732","T",8.3,"0P005_WTR",14664,1,1,75,10,1,761
"25733","S",9.1,"0P005_WTL",7452,-1,-1,75,2,1,110
"25734","S",9.1,"0P005_WTL",6832,1,1,75,4,1,245
"25735","S",9.1,"0P005_WTR",15467,1,1,75,8,1,373
"25736","S",9.1,"0P005_WTR",10041,1,1,75,9,1,463
"25737","S",9.1,"0P005_WTR",6944,-1,-1,75,10,1,563
"25738","S",9.2,"0P005_WTL",9584,1,1,75,2,1,83
"25739","S",9.2,"0P005_WTL",7960,1,1,75,4,1,198
"25740","S",9.2,"0P005_WTL",7088,1,-1,75,5,1,298
"25741","S",9.2,"0P005_WTR",8767,-1,-1,75,7,1,398
"25742","S",9.2,"0P005_WTR",7281,1,NA,75,8,1,499
"25743","S",9.2,"0P005_WTR",6293,-1,1,75,9,1,599
"25744","S",9.2,"0P005_WTR",5797,1,NA,75,10,1,699
"25745","S",10.3,"0P005_WTL",7126,1,1,75,4,1,172
"25746","S",10.3,"0P005_WTL",9095,1,1,75,5,1,272
"25747","S",10.3,"0P005_WTR",9777,-1,-1,75,6,1,372
"25748","S",10.3,"0P005_WTR",9189,1,1,75,7,1,472
"25749","S",10.3,"0P005_WTR",7616,1,NA,75,8,1,572
"25750","S",10.3,"0P005_WTR",8223,1,1,75,9,1,672
"25751","S",10.3,"0P005_WTR",9119,-1,-1,75,10,1,773
"25752","S",10.4,"0P005_WTL",9081,1,1,75,4,1,117
"25753","S",10.4,"0P005_WTR",8010,-1,1,75,6,1,279
"25754","S",10.4,"0P005_WTR",9527,1,1,75,7,1,379
"25755","S",10.4,"0P005_WTR",8981,1,1,75,8,1,479
"25756","S",10.4,"0P005_WTR",9921,1,1,75,9,1,579
"25757","S",10.4,"0P005_WTR",8590,1,-1,75,10,1,679
"25758","T",11.1,"0P005_WTL",14730,1,1,75,1,1,75
"25759","T",11.1,"0P005_WTL",9206,1,1,75,4,1,210
"25760","T",11.1,"0P005_WTL",15597,1,1,75,5,1,310
"25761","T",11.1,"0P005_WTR",17204,1,1,75,7,1,464
"25762","T",11.1,"0P005_WTR",12311,1,1,75,8,1,544
"25763","T",11.1,"0P005_WTR",11611,1,1,75,9,1,644
"25764","T",11.1,"0P005_WTR",9469,1,1,75,10,1,744
"25765","T",11.3,"0P005_WTL",15258,1,1,75,4,1,131
"25766","T",11.3,"0P005_WTL",5935,1,NA,75,5,1,219
"25767","T",11.3,"0P005_WTR",6874,1,1,75,6,1,320
"25768","T",11.3,"0P005_WTR",7823,-1,-1,75,7,1,420
"25769","T",11.3,"0P005_WTR",7401,1,1,75,8,1,521
"25770","T",11.3,"0P005_WTR",7277,1,NA,75,9,1,621
"25771","T",11.3,"0P005_WTR",6789,1,1,75,10,1,722
"25772","T",12.2,"0P005_WTL",8242,1,1,75,2,1,105
"25773","T",12.2,"0P005_WTL",10648,1,1,75,3,1,201
"25774","T",12.2,"0P005_WTL",9364,1,1,75,4,1,295
"25775","T",12.2,"0P005_WTL",7120,1,1,75,5,1,395
"25776","T",12.2,"0P005_WTR",6722,-1,1,75,6,1,495
"25777","T",12.2,"0P005_WTR",6227,-1,1,75,7,1,595
"25778","T",12.2,"0P005_WTR",5887,-1,NA,75,8,1,695
"25779","T",12.2,"0P005_WTR",8004,1,1,75,9,1,795
"25780","T",12.2,"0P005_WTR",6379,1,1,75,10,1,896
"25781","T",12.4,"0P005_WTL",9977,1,1,75,2,1,76
"25782","T",12.4,"0P005_WTL",7037,1,1,75,4,1,210
"25783","T",12.4,"0P005_WTL",5525,1,1,75,5,1,310
"25784","T",12.4,"0P005_WTR",8027,-1,-1,75,6,1,410
"25785","T",12.4,"0P005_WTR",7284,-1,-1,75,7,1,510
"25786","T",12.4,"0P005_WTR",6771,-1,-1,75,8,1,610
"25787","T",12.4,"0P005_WTR",6299,1,-1,75,9,1,710
"25788","T",12.4,"0P005_WTR",6863,-1,-1,75,10,1,811
"25789","T",13.1,"0P005_WTL",7549,1,1,75,1,1,75
"25790","T",13.1,"0P005_WTL",16608,1,1,75,3,1,223
"25791","T",13.1,"0P005_WTL",10299,1,1,75,4,1,303
"25792","T",13.1,"0P005_WTL",11241,1,-1,75,5,1,403
"25793","T",13.1,"0P005_WTR",8493,-1,-1,75,6,1,503
"25794","T",13.1,"0P005_WTR",7647,-1,-1,75,7,1,603
"25795","T",13.1,"0P005_WTR",7974,-1,-1,75,8,1,703
"25796","T",13.1,"0P005_WTR",13266,1,1,75,9,1,803
"25797","T",13.1,"0P005_WTR",7305,1,1,75,10,1,890
"25798","T",13.2,"0P005_WTL",7124,1,1,75,4,1,109
"25799","T",13.2,"0P005_WTL",6235,1,1,75,5,1,210
"25800","T",13.2,"0P005_WTR",6075,1,1,75,6,1,310
"25801","T",13.2,"0P005_WTR",6435,1,1,75,7,1,410
"25802","T",13.2,"0P005_WTR",7839,1,1,75,8,1,510
"25803","T",13.2,"0P005_WTR",6710,1,1,75,9,1,610
"25804","T",13.2,"0P005_WTR",8835,1,1,75,10,1,710
"25805","T",14.3,"0P005_WTL",7228,1,1,75,4,1,104
"25806","T",14.3,"0P005_WTL",6448,1,1,75,5,1,204
"25807","T",14.3,"0P005_WTR",6837,-1,-1,75,6,1,304
"25808","T",14.3,"0P005_WTR",7861,1,1,75,7,1,404
"25809","T",14.3,"0P005_WTR",7647,1,1,75,8,1,505
"25810","T",14.3,"0P005_WTR",7920,1,-1,75,9,1,606
"25811","T",14.3,"0P005_WTR",6771,1,1,75,10,1,706
"25812","T",14.4,"0P005_WTL",6457,1,1,75,3,1,77
"25813","T",14.4,"0P005_WTL",6724,1,1,75,4,1,177
"25814","T",14.4,"0P005_WTL",6093,1,1,75,5,1,277
"25815","T",14.4,"0P005_WTR",6349,-1,-1,75,6,1,378
"25816","T",14.4,"0P005_WTR",5558,1,1,75,7,1,478
"25817","T",14.4,"0P005_WTR",4882,1,1,75,8,1,579
"25818","T",14.4,"0P005_WTR",6318,1,1,75,9,1,679
"25819","T",14.4,"0P005_WTR",5882,1,1,75,10,1,779
"25820","S",15.1,"0P005_WTL",13968,1,1,75,4,1,143
"25821","S",15.1,"0P005_WTL",11150,1,1,75,5,1,240
"25822","S",15.1,"0P005_WTR",9481,-1,-1,75,6,1,341
"25823","S",15.1,"0P005_WTR",9524,-1,-1,75,7,1,441
"25824","S",15.1,"0P005_WTR",10113,1,-1,75,8,1,541
"25825","S",15.1,"0P005_WTR",9435,1,1,75,9,1,641
"25826","S",15.1,"0P005_WTR",8953,1,1,75,10,1,741
"25827","S",15.4,"0P005_WTL",5628,1,1,75,4,1,107
"25828","S",15.4,"0P005_WTL",5158,1,1,75,5,1,207
"25829","S",15.4,"0P005_WTR",6164,-1,1,75,6,1,307
"25830","S",15.4,"0P005_WTR",5528,1,NA,75,7,1,408
"25831","S",15.4,"0P005_WTR",5324,1,1,75,8,1,508
"25832","S",15.4,"0P005_WTR",5263,1,1,75,9,1,608
"25833","S",15.4,"0P005_WTR",5526,1,1,75,10,1,708
"25834","S",16.2,"0P005_WTL",8550,1,-1,75,1,1,75
"25835","S",16.2,"0P005_WTL",10164,1,1,75,2,1,175
"25836","S",16.2,"0P005_WTL",9334,1,1,75,4,1,313
"25837","S",16.2,"0P005_WTL",7496,1,-1,75,5,1,413
"25838","S",16.2,"0P005_WTR",6472,-1,-1,75,6,1,513
"25839","S",16.2,"0P005_WTR",9571,1,1,75,7,1,613
"25840","S",16.2,"0P005_WTR",8999,-1,-1,75,8,1,713
"25841","S",16.2,"0P005_WTR",9857,1,1,75,9,1,813
"25842","S",16.2,"0P005_WTR",9089,1,1,75,10,1,913
"25843","S",16.3,"0P005_WTL",16399,1,1,75,1,1,75
"25844","T",16.3,"0P005_WTL",7530,1,1,143,2,1,224
"25845","S",16.3,"0P005_WTL",7050,1,1,75,4,1,380
"25846","S",16.3,"0P005_WTL",6139,1,NA,75,5,1,480
"25847","S",16.3,"0P005_WTR",7480,-1,1,75,6,1,580
"25848","S",16.3,"0P005_WTR",7542,-1,1,75,7,1,680
"25849","S",16.3,"0P005_WTR",7624,-1,1,75,8,1,780
"25850","S",16.3,"0P005_WTR",8767,1,-1,75,9,1,880
"25851","S",16.3,"0P005_WTR",7418,1,-1,75,10,1,980
"25852","T",16.4,"0P005_WTL",6637,1,-1,75,2,1,75
"25853","S",17.1,"0P005_WTL",13757,1,1,75,4,1,134
"25854","S",17.1,"0P005_WTL",11990,1,NA,75,5,1,230
"25855","S",17.1,"0P005_WTR",9264,-1,-1,75,6,1,330
"25856","S",17.1,"0P005_WTR",6612,1,1,75,7,1,430
"25857","S",17.1,"0P005_WTR",5925,1,1,75,8,1,530
"25858","S",17.1,"0P005_WTR",13159,-1,1,75,9,1,630
"25859","S",17.2,"0P005_WTL",16410,1,1,75,4,1,259
"25860","S",17.2,"0P005_WTL",13410,1,1,75,5,1,344
"25861","S",17.2,"0P005_WTR",10197,1,1,75,6,1,444
"25862","S",17.2,"0P005_WTR",9106,1,1,75,7,1,544
"25863","S",17.2,"0P005_WTR",11681,1,1,75,8,1,644
"25864","S",17.2,"0P005_WTR",8085,1,1,75,9,1,739
"25865","S",17.2,"0P005_WTR",14630,1,1,75,10,1,839
"25866","T",18.3,"0P005_WTL",10956,1,1,75,2,1,102
"25867","T",18.3,"0P005_WTL",9937,1,1,75,4,1,251
"25868","T",18.3,"0P005_WTL",8786,1,1,75,5,1,351
"25869","T",18.3,"0P005_WTR",8072,-1,-1,75,6,1,451
"25870","T",18.3,"0P005_WTR",6721,-1,-1,75,7,1,551
"25871","T",18.3,"0P005_WTR",6405,1,1,75,8,1,651
"25872","T",18.3,"0P005_WTR",7474,1,1,75,9,1,751
"25873","T",18.3,"0P005_WTR",6926,1,1,75,10,1,851
"25874","T",18.4,"0P005_WTL",8160,1,1,75,4,1,115
"25875","T",18.4,"0P005_WTL",6887,1,1,75,5,1,215
"25876","T",18.4,"0P005_WTR",6939,-1,-1,75,6,1,315
"25877","T",18.4,"0P005_WTR",5180,1,NA,75,7,1,415
"25878","T",18.4,"0P005_WTR",6379,1,1,75,8,1,515
"25879","T",18.4,"0P005_WTR",5629,1,1,75,9,1,616
"25880","T",18.4,"0P005_WTR",6028,1,1,75,10,1,716
"25881","T",19.1,"0P005_WTL",7309,1,-1,75,1,1,75
"25882","T",19.1,"0P005_WTL",9307,1,1,75,2,1,151
"25883","T",19.1,"0P005_WTL",10219,1,1,75,4,1,258
"25884","T",19.1,"0P005_WTL",8565,1,1,75,5,1,358
"25885","T",19.1,"0P005_WTR",9142,-1,-1,75,6,1,458
"25886","T",19.1,"0P005_WTR",10268,1,1,75,7,1,558
"25887","T",19.1,"0P005_WTR",9711,1,1,75,8,1,658
"25888","T",19.1,"0P005_WTR",8512,1,1,75,9,1,758
"25889","T",19.1,"0P005_WTR",8868,1,1,75,10,1,858
"25890","T",19.3,"0P005_WTL",8301,1,1,75,4,1,116
"25891","T",19.3,"0P005_WTL",8329,1,1,75,5,1,216
"25892","T",19.3,"0P005_WTR",6825,1,1,75,6,1,316
"25893","T",19.3,"0P005_WTR",6473,1,1,75,7,1,417
"25894","T",19.3,"0P005_WTR",7721,-1,-1,75,8,1,517
"25895","T",19.3,"0P005_WTR",8520,1,1,75,9,1,617
"25896","T",19.3,"0P005_WTR",7885,1,1,75,10,1,717
"25897","S",20.2,"0P005_WTL",13879,-1,-1,75,1,1,75
"25898","S",20.2,"0P005_WTR",16255,1,1,75,7,1,274
"25899","S",20.4,"0P005_WTL",17728,-1,-1,75,2,1,89
"25900","S",20.4,"0P005_WTL",17790,1,1,75,3,1,167
"25901","S",20.4,"0P005_WTR",14235,1,1,75,8,1,302
"25902","S",20.4,"0P005_WTR",9494,1,1,75,9,1,395
"25903","S",20.4,"0P005_WTR",17424,-1,-1,75,10,1,495
"25904","S",21.2,"0P005_WTL",13278,1,1,75,1,1,75
"25905","S",21.2,"0P005_WTL",8909,1,1,75,3,1,215
"25906","S",21.2,"0P005_WTL",7808,1,-1,75,4,1,315
"25907","S",21.2,"0P005_WTL",6847,1,1,75,5,1,415
"25908","S",21.2,"0P005_WTR",7938,-1,-1,75,6,1,515
"25909","S",21.2,"0P005_WTR",6666,-1,NA,75,7,1,615
"25910","S",21.2,"0P005_WTR",6814,-1,-1,75,8,1,715
"25911","S",21.2,"0P005_WTR",8024,1,NA,75,9,1,815
"25912","S",21.2,"0P005_WTR",6040,1,1,75,10,1,915
"25913","S",21.3,"0P005_WTL",8022,1,1,75,5,1,75
"25914","S",21.4,"0P005_WTL",8775,1,1,75,1,1,75
"25915","S",21.4,"0P005_WTL",15460,1,1,75,2,1,150
"25916","S",21.4,"0P005_WTL",11590,1,-1,75,3,1,249
"25917","S",21.4,"0P005_WTL",10698,1,1,75,4,1,349
"25918","S",21.4,"0P005_WTR",7093,1,1,75,6,1,449
"25919","S",21.4,"0P005_WTR",5501,-1,-1,75,7,1,549
"25920","S",21.4,"0P005_WTR",5664,1,1,75,8,1,649
"25921","S",21.4,"0P005_WTR",5483,1,-1,75,9,1,749
"25922","S",21.4,"0P005_WTR",4783,1,NA,75,10,1,849
"25923","T",22.1,"0P005_WTL",7951,1,1,75,2,1,81
"25924","T",22.1,"0P005_WTL",9756,1,1,75,4,1,195
"25925","T",22.1,"0P005_WTL",7583,1,1,75,5,1,295
"25926","T",22.1,"0P005_WTR",8364,-1,1,75,6,1,395
"25927","T",22.1,"0P005_WTR",6904,1,-1,75,7,1,495
"25928","T",22.1,"0P005_WTR",7486,1,1,75,8,1,595
"25929","T",22.1,"0P005_WTR",11575,1,-1,75,9,1,695
"25930","T",22.1,"0P005_WTR",12468,1,1,75,10,1,795
"25931","T",22.3,"0P005_WTL",7775,-1,-1,75,4,1,213
"25932","T",22.3,"0P005_WTL",6731,1,1,75,5,1,313
"25933","T",22.3,"0P005_WTR",6218,-1,NA,75,6,1,413
"25934","T",22.3,"0P005_WTR",5624,1,1,75,7,1,513
"25935","T",22.3,"0P005_WTR",9683,1,1,75,8,1,613
"25936","T",22.3,"0P005_WTR",6970,1,1,75,9,1,713
"25937","T",22.3,"0P005_WTR",15438,1,1,75,10,1,813
"25938","T",1.1,"0P005_WTL",7623,-1,-1,76,1,1,76
"25939","T",1.1,"0P005_WTL",8267,1,-1,76,2,1,176
"25940","T",1.1,"0P005_WTL",8529,1,-1,76,3,1,276
"25941","T",1.1,"0P005_WTL",8562,1,1,76,4,1,355
"25942","T",1.1,"0P005_WTL",7132,1,1,76,5,1,455
"25943","T",1.1,"0P005_WTR",7916,1,-1,76,6,1,555
"25944","T",1.1,"0P005_WTR",7218,1,1,76,7,1,655
"25945","T",1.1,"0P005_WTR",6355,1,1,76,8,1,755
"25946","T",1.1,"0P005_WTR",6769,1,1,76,9,1,855
"25947","T",1.1,"0P005_WTR",7178,1,-1,76,10,1,955
"25948","T",1.2,"0P005_WTL",12517,1,1,76,4,1,161
"25949","T",1.2,"0P005_WTL",8673,1,1,76,5,1,250
"25950","T",1.2,"0P005_WTR",9804,1,-1,76,6,1,350
"25951","T",1.2,"0P005_WTR",9021,1,1,76,7,1,450
"25952","T",1.2,"0P005_WTR",7150,1,1,76,8,1,550
"25953","T",1.2,"0P005_WTR",8035,1,1,76,9,1,650
"25954","T",1.2,"0P005_WTR",7694,1,-1,76,10,1,750
"25955","T",2.3,"0P005_WTL",15947,1,1,76,5,1,279
"25956","T",2.3,"0P005_WTR",12739,-1,-1,76,6,1,369
"25957","T",2.3,"0P005_WTR",10901,1,1,76,7,1,469
"25958","T",2.3,"0P005_WTR",7523,1,1,76,8,1,569
"25959","T",2.3,"0P005_WTR",7408,1,1,76,9,1,669
"25960","T",2.3,"0P005_WTR",10128,1,1,76,10,1,769
"25961","T",2.4,"0P005_WTL",9334,1,1,76,4,1,109
"25962","T",2.4,"0P005_WTL",8942,1,1,76,5,1,209
"25963","T",2.4,"0P005_WTR",10631,1,1,76,6,1,309
"25964","T",2.4,"0P005_WTR",7333,-1,-1,76,7,1,410
"25965","T",2.4,"0P005_WTR",6258,-1,NA,76,8,1,511
"25966","T",2.4,"0P005_WTR",7425,1,-1,76,9,1,611
"25967","T",2.4,"0P005_WTR",9085,1,1,76,10,1,711
"25968","S",3.1,"0P005_WTL",17049,1,1,76,2,1,114
"25969","S",3.1,"0P005_WTL",14141,-1,-1,76,4,1,199
"25970","S",3.1,"0P005_WTL",14593,1,-1,76,5,1,285
"25971","S",3.1,"0P005_WTR",11652,1,-1,76,7,1,439
"25972","S",3.1,"0P005_WTR",11987,1,1,76,8,1,539
"25973","S",3.1,"0P005_WTR",9767,-1,-1,76,9,1,638
"25974","S",3.1,"0P005_WTR",11560,1,1,76,10,1,738
"25975","S",4.2,"0P005_WTL",7335,1,1,76,5,1,246
"25976","S",4.2,"0P005_WTR",10741,1,1,76,6,1,346
"25977","S",4.2,"0P005_WTR",7701,1,NA,76,7,1,446
"25978","S",4.2,"0P005_WTR",5460,1,1,76,8,1,546
"25979","S",4.2,"0P005_WTR",6661,1,1,76,9,1,646
"25980","S",4.2,"0P005_WTR",7009,1,1,76,10,1,746
"25981","S",5.1,"0P005_WTL",8898,-1,-1,76,1,1,76
"25982","S",5.1,"0P005_WTL",10832,1,1,76,2,1,176
"25983","S",5.1,"0P005_WTL",15797,1,1,76,3,1,271
"25984","S",5.1,"0P005_WTL",8414,1,1,76,4,1,365
"25985","S",5.1,"0P005_WTR",16467,-1,-1,76,6,1,515
"25986","S",5.1,"0P005_WTR",7546,1,1,76,7,1,607
"25987","S",5.1,"0P005_WTR",6711,1,1,76,8,1,707
"25988","S",5.1,"0P005_WTR",6636,1,-1,76,9,1,807
"25989","S",5.1,"0P005_WTR",7593,1,1,76,10,1,907
"25990","S",5.2,"0P005_WTL",12765,1,1,76,2,1,100
"25991","S",5.2,"0P005_WTL",11967,1,-1,76,4,1,274
"25992","S",5.2,"0P005_WTL",10427,1,-1,76,5,1,374
"25993","S",5.2,"0P005_WTR",10478,-1,-1,76,6,1,474
"25994","S",5.2,"0P005_WTR",9540,1,1,76,7,1,574
"25995","S",5.2,"0P005_WTR",14367,-1,-1,76,8,1,674
"25996","S",5.2,"0P005_WTR",8057,1,-1,76,9,1,760
"25997","S",5.2,"0P005_WTR",15500,1,-1,76,10,1,860
"25998","T",6.3,"0P005_WTL",12502,1,1,76,2,1,99
"25999","T",6.3,"0P005_WTL",13928,1,1,76,3,1,199
"26000","T",6.3,"0P005_WTL",11097,-1,-1,76,4,1,298
"26001","T",6.3,"0P005_WTL",12875,1,1,76,5,1,398
"26002","T",6.3,"0P005_WTR",8487,-1,-1,76,6,1,498
"26003","T",6.3,"0P005_WTR",9253,1,1,76,7,1,598
"26004","T",6.3,"0P005_WTR",10366,1,1,76,8,1,698
"26005","T",6.3,"0P005_WTR",9242,1,1,76,9,1,798
"26006","T",6.3,"0P005_WTR",7662,1,NA,76,10,1,898
"26007","T",6.4,"0P005_WTL",9105,1,-1,76,1,1,76
"26008","T",6.4,"0P005_WTL",9708,1,1,76,2,1,176
"26009","T",6.4,"0P005_WTL",7852,1,1,76,4,1,323
"26010","T",6.4,"0P005_WTL",7986,1,1,76,5,1,423
"26011","T",6.4,"0P005_WTR",7694,-1,1,76,6,1,523
"26012","T",6.4,"0P005_WTR",7700,-1,-1,76,7,1,623
"26013","T",6.4,"0P005_WTR",8384,1,1,76,8,1,723
"26014","T",6.4,"0P005_WTR",9167,1,1,76,9,1,823
"26015","T",6.4,"0P005_WTR",8380,1,1,76,10,1,923
"26016","S",7.1,"0P005_WTL",8006,1,1,76,1,1,76
"26017","S",7.1,"0P005_WTL",16378,1,1,76,5,1,266
"26018","S",7.1,"0P005_WTR",10352,1,1,76,7,1,405
"26019","S",7.1,"0P005_WTR",8603,-1,1,76,9,1,577
"26020","S",7.1,"0P005_WTR",8097,1,1,76,10,1,677
"26021","T",8.2,"0P005_WTL",15770,1,1,76,1,1,76
"26022","T",8.2,"0P005_WTL",10470,1,-1,76,3,1,178
"26023","T",8.2,"0P005_WTL",7500,1,1,76,4,1,278
"26024","T",8.2,"0P005_WTL",5972,1,1,76,5,1,378
"26025","T",8.2,"0P005_WTR",7615,-1,1,151,6,1,553
"26026","S",8.2,"0P005_WTR",8578,-1,1,152,6,1,554
"26027","T",8.2,"0P005_WTR",9191,1,1,76,7,1,678
"26028","T",8.2,"0P005_WTR",7220,1,-1,76,8,1,779
"26029","T",8.2,"0P005_WTR",9931,1,1,76,9,1,879
"26030","T",8.2,"0P005_WTR",6639,1,1,76,10,1,979
"26031","T",8.3,"0P005_WTL",14116,1,1,76,4,1,195
"26032","T",8.3,"0P005_WTR",11933,1,1,76,6,1,369
"26033","T",8.3,"0P005_WTR",13219,1,1,76,7,1,469
"26034","T",8.3,"0P005_WTR",12341,1,1,76,8,1,565
"26035","T",8.3,"0P005_WTR",14686,1,-1,76,9,1,665
"26036","T",8.3,"0P005_WTR",14800,1,-1,76,10,1,762
"26037","S",9.1,"0P005_WTL",7546,1,1,76,2,1,111
"26038","S",9.1,"0P005_WTL",6909,1,1,76,4,1,246
"26039","S",9.1,"0P005_WTR",15581,1,-1,76,8,1,374
"26040","S",9.1,"0P005_WTR",10634,-1,-1,76,9,1,464
"26041","S",9.1,"0P005_WTR",7008,1,1,76,10,1,564
"26042","S",9.2,"0P005_WTL",9709,1,1,76,2,1,84
"26043","S",9.2,"0P005_WTL",8074,1,1,76,4,1,199
"26044","S",9.2,"0P005_WTL",7156,1,-1,76,5,1,299
"26045","S",9.2,"0P005_WTR",8850,-1,1,76,7,1,399
"26046","S",9.2,"0P005_WTR",7285,1,1,76,8,1,500
"26047","S",9.2,"0P005_WTR",6416,1,-1,76,9,1,600
"26048","S",9.2,"0P005_WTR",5799,1,-1,76,10,1,700
"26049","S",10.3,"0P005_WTL",7214,1,1,76,4,1,173
"26050","S",10.3,"0P005_WTL",9217,1,1,76,5,1,273
"26051","S",10.3,"0P005_WTR",9863,-1,-1,76,6,1,373
"26052","S",10.3,"0P005_WTR",9330,1,1,76,7,1,473
"26053","S",10.3,"0P005_WTR",7619,1,1,76,8,1,573
"26054","S",10.3,"0P005_WTR",8399,1,-1,76,9,1,673
"26055","S",10.3,"0P005_WTR",9226,1,1,76,10,1,774
"26056","S",10.4,"0P005_WTL",9153,1,1,76,4,1,118
"26057","S",10.4,"0P005_WTR",8128,-1,-1,76,6,1,280
"26058","S",10.4,"0P005_WTR",9632,1,1,76,7,1,380
"26059","S",10.4,"0P005_WTR",9143,1,-1,76,8,1,480
"26060","S",10.4,"0P005_WTR",10069,1,1,76,9,1,580
"26061","S",10.4,"0P005_WTR",8668,1,1,76,10,1,680
"26062","T",11.1,"0P005_WTL",15162,1,1,76,1,1,76
"26063","T",11.1,"0P005_WTL",9308,1,1,76,4,1,211
"26064","T",11.1,"0P005_WTL",15773,1,1,76,5,1,311
"26065","T",11.1,"0P005_WTR",17373,1,-1,76,7,1,465
"26066","T",11.1,"0P005_WTR",12473,1,1,76,8,1,545
